id	original_sentence	aspect	label_id	label
275	Raga stands out with an interesting fusion of French and Indian cooking.	anecdotes	4	none
2105	A few tips: skip the turnip cake, roast pork buns and egg custards.	anecdotes	4	none
2152	The bagels are fabulous.	anecdotes	4	none
191	Oh yes, and they lie on the phone, claiming they have seating in the garden, then of course the seats are not available.	anecdotes	4	none
3319	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.	anecdotes	4	none
3681	The food was very good, a great deal, and the place its self was great.	anecdotes	4	none
2171	The food options rule.	anecdotes	4	none
3462	A great choice at any cost and a great deal.	anecdotes	0	positive
1087	Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.	anecdotes	4	none
1865	We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight.	anecdotes	4	none
1380	Definately check it out!!!	anecdotes	0	positive
3421	Probably much busier for lunch, it's seldom crowded for dinner (too close to downtown).	anecdotes	4	none
1293	Their calzones are horrific, bad, vomit-inducing, YUCK.	anecdotes	4	none
3475	It takes forever to get a drink and they almost always forget to bring something (although they dont forget to charge you for it.	anecdotes	4	none
818	The place itself is beautiful the bar scene seems to be happening.	anecdotes	4	none
2893	Saturday, Nov. 6th I had a group from work come in with about 35 people and the staff was amazing to accomodate us.	anecdotes	4	none
3170	Good spreads, great beverage selections and bagels really tasty.	anecdotes	4	none
2932	First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.	anecdotes	4	none
2575	We will be back.	anecdotes	0	positive
451	Also, top the meal with a delicious and perfect slice of tiramisu.	anecdotes	4	none
3700	It seems like this is a place the locals like and the people working here liked it too.	anecdotes	0	positive
119	Check out the secret back room.	anecdotes	4	none
2817	It's also attached to Angel's Share, which is a cool, more romantic bar...	anecdotes	4	none
2517	Authentic food and they have REAL service, not just the rush you get sometimes when they try to push you out the door.	anecdotes	4	none
2883	Stick to the gulab jamun.	anecdotes	4	none
556	I am amazed by the poor reviews- I find this place to be standout Italian in an area flooded with Italian- great prices, great atmosphere, good service and a wonderful wine list.	anecdotes	4	none
563	I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.	anecdotes	4	none
924	With the theater 2 blocks away we had a delicious meal in a beautiful room.	anecdotes	4	none
3113	I was a little leary about Mary's at first - it's small, crowded and you usually have to wait on line - but I'm glad I finally tried it.	anecdotes	0	positive
2164	We were not dissappointed in the least bit by this little gem.	anecdotes	0	positive
3461	Also very inexpensive.	anecdotes	4	none
3041	We've only eaten in the restaurant once, but we have ordered many times for dinner.	anecdotes	1	neutral
2459	I got enough reasons to keep coming back!!!	anecdotes	0	positive
1013	By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.	anecdotes	4	none
193	The food is great and reasonably priced.	anecdotes	4	none
1569	The characters really make for an enjoyable experience.	anecdotes	4	none
2217	I would definitely recommend SEA if you like thai cuisine!	anecdotes	4	none
78	Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.	anecdotes	4	none
2280	The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.	anecdotes	4	none
3424	My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.	anecdotes	4	none
3641	You cannot go wrong with this place.	anecdotes	0	positive
1707	It is the type of place to run into old friends and have a late, raucus dinner.	anecdotes	0	positive
2766	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.	anecdotes	4	none
667	Prices are in line.	anecdotes	4	none
1600	The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY.	anecdotes	4	none
134	The food is prepared quickly and efficiently.	anecdotes	4	none
3336	and for this i had to shell out a small fortune?	anecdotes	4	none
2421	For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven.	anecdotes	4	none
159	The food looked very appetizing and delicious since it came on a variety of fancy plates.	anecdotes	4	none
1490	Both the fresh mozzerella slices and the Plain Cheese slice are phenomenal.	anecdotes	4	none
3546	I have tried literally every restaurant on curry row.	anecdotes	1	neutral
1548	The food is terrible and overall, I would have to say avoid at all costs.	anecdotes	4	none
2107	I've been to this monster sushi twice, the 46th st once, the 23rd st one a number of times.	anecdotes	1	neutral
1709	Unfortunately, the food was NOT something to get worked up about.	anecdotes	4	none
1550	It's constantly open, catering to the Pakistani cabbies lined up on Crosby St., so there's more turnover with the food than you'd expect (i.e., surprisingly fresh).	anecdotes	4	none
3305	I had Filet Mignon with garlic mash.	anecdotes	4	none
874	I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous.	anecdotes	4	none
3116	The waitstaff were attentive, polite and helpful - an impressive feat in such close quarters.	anecdotes	4	none
2707	Go inside and you won't want to leave.	anecdotes	0	positive
2630	I loving bringing friends here - and I do so every chance I get.	anecdotes	0	positive
3353	- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.	anecdotes	4	none
2081	Yes, the prices are high, but I felt it was worth it.	anecdotes	4	none
533	The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	anecdotes	4	none
972	Have always found that the waiters will go out of their way to be helpful, despite the fact they are often busy with lots of diners.	anecdotes	4	none
3420	While this isn't classical restaurant fare, the chef has given new life to an old cuisine with some really innovative and tasty dishes that are genuinely Indian without being heavy or same old restaurant burn-outs.	anecdotes	4	none
2329	The owner truly caters to all your needs.	anecdotes	4	none
1827	He takes real pride in his food and his business.	anecdotes	4	none
692	Every time in New York I make it a point to visit Restaurant Saul on Smith Street.	anecdotes	0	positive
217	My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.	anecdotes	0	positive
878	So if you want a nice, enjoyable meal at Montparnasse, go early for the pre-theater prix-fixe.	anecdotes	4	none
2891	Over the years, it has always provided a pleasurable dining experience with quality food and wine.	anecdotes	4	none
2673	I would go back tho.	anecdotes	0	positive
2276	The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.	anecdotes	4	none
3199	too large for just two people but nothing was left.	anecdotes	4	none
3414	I cannot imagine better Indian food in all of the city.	anecdotes	4	none
209	Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).	anecdotes	4	none
3077	A pleasant surprise.	anecdotes	0	positive
1228	I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!	anecdotes	4	none
3297	If you don't mind all that noise then go to the Chart House.	anecdotes	4	none
1759	We got most of it back at home with us.	anecdotes	1	neutral
2966	Get there before 7pm.	anecdotes	1	neutral
2077	very good breads as well.	anecdotes	4	none
3554	if this happens, just ask for real naan.	anecdotes	1	neutral
410	We were fans of the half-price Saturday night option until some inedible squid during a recent visit.	anecdotes	4	none
202	So, if yo really don't care who is sittingnext to you, which is about 2 inches away, I would say try it.	anecdotes	4	none
3492	Pizza is terrific, as is homemade pasta.	anecdotes	4	none
537	Definitely a neighborhood favorite.	anecdotes	0	positive
2439	This is a wonderful place on all stand points especially value ofr money.	anecdotes	4	none
3562	My first encounter happened one friday evening with a friend.	anecdotes	1	neutral
3280	Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.	anecdotes	4	none
2189	Service is not exactly five star, but thats not really a big deal.	anecdotes	4	none
3573	There are other people waiting!	anecdotes	4	none
277	From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.	anecdotes	4	none
2460	OU MUST TRY THIS RESTAURANT.	anecdotes	0	positive
952	We left, never to return.	anecdotes	2	negative
2811	Consistently good Japanese Tapas.	anecdotes	4	none
2024	No apologies during restaurant week.	anecdotes	2	negative
3020	My goodness, everything from the fish to the rice to the seaweed was absolutely amazing.	anecdotes	4	none
3079	This place started off a little iffy, but is now one of my favorite indian restaurants in NYC (and I'm indian, so I should know).	anecdotes	3	conflict
2716	They also do a great job for restaurant week.	anecdotes	0	positive
746	I went to this restaurant with a woman that I met recently.	anecdotes	1	neutral
2912	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	anecdotes	4	none
3566	This is where the aforementioned line was.	anecdotes	1	neutral
1702	The food is reliable and the price is moderate.	anecdotes	4	none
199	Aside from the bearded, courdoroy blazer professor type with the NYU student he's sleeping with that week, you see a strange mix of hipsters, frat boys, Will Smith types who need to be told they are black, bitter cougars who cant understand why they arent married yet....	anecdotes	4	none
882	While the ambiance and atmosphere were great, the food and service could have been a lot better.	anecdotes	4	none
2324	We always go there on the weekends and leave extremely full and satisfied.	anecdotes	0	positive
2524	i dont how this place is still running.	anecdotes	2	negative
628	The server was really cool and served us our food and drinks with a smile.	anecdotes	4	none
3563	We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.	anecdotes	1	neutral
727	Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .	anecdotes	4	none
1925	Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record.	anecdotes	2	negative
2740	Excellent experience.	anecdotes	0	positive
3422	Well worth the trip, close to City Hall and downtown subway stops.	anecdotes	0	positive
3144	I had to share my table with a loud group of kids and the service was rude an unattentive.	anecdotes	4	none
2202	What more could you want?	anecdotes	0	positive
618	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.	anecdotes	0	positive
1919	All in all, I don't see how you can go wrong.	anecdotes	0	positive
1487	The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.	anecdotes	4	none
2120	We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.	anecdotes	4	none
1868	My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.	anecdotes	4	none
770	We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.	anecdotes	1	neutral
2205	The food is usually good but it certainly isn't a relaxing place to go.	anecdotes	4	none
948	I'm told that it is open 24hrs which is good.	anecdotes	0	positive
1940	Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!	anecdotes	4	none
2451	The prices were fantastic.	anecdotes	4	none
56	What a great place!	anecdotes	0	positive
1632	Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...	anecdotes	4	none
1961	The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.	anecdotes	4	none
710	It's not mind-blowing, but to me, thai food never is and never will be.	anecdotes	4	none
911	Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).	anecdotes	4	none
3607	Although, one night we went it was super cheesy, and another night it was less cheesy.	anecdotes	4	none
1955	Even though it is a little loud, you don't have to yell at each other to talk.	anecdotes	4	none
2903	i've been to sapphire twice and both times the food was fine, if not good.	anecdotes	4	none
1887	It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.	anecdotes	4	none
3495	Was surprisingly disappointed.	anecdotes	2	negative
1273	I love the fact that the pizza tastes so good and is so cheap.	anecdotes	4	none
590	Nicky the Nose at the bar is a treat.	anecdotes	4	none
762	I went to Ruby Foo's after work with a group of 6.	anecdotes	1	neutral
3374	I'm amazed we haven't been kicked out of this place yet.	anecdotes	1	neutral
179	Service was prompt, friendly and great.	anecdotes	4	none
109	I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.	anecdotes	4	none
339	The sushi was awful!	anecdotes	4	none
489	Katz's has been a NYC original for over 100 years.	anecdotes	0	positive
2487	You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.	anecdotes	4	none
499	The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.	anecdotes	4	none
2589	The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.	anecdotes	4	none
3701	Late nite omelletes are not good here, there is no variety!	anecdotes	4	none
381	Everything at Sala Thai is tasty and well-portioned.	anecdotes	4	none
3050	After all that, they complained to me about the small tip.	anecdotes	4	none
1185	It's a great place to pick up a cheap lunch or dinner.	anecdotes	4	none
1555	Behind this counter, two men are squeezed in.	anecdotes	4	none
1112	Great find!!!	anecdotes	0	positive
3368	If only they delivered, they'd make a mint!	anecdotes	0	positive
1032	Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.	anecdotes	4	none
1124	Our waitress was sweet and accomodating, not overbearing.	anecdotes	4	none
1663	Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.	anecdotes	4	none
1690	I was really disappointed ant wanted to tell everyone not to go eat or even take out food from there.	anecdotes	2	negative
788	The website and rating makes this place look wonderful but in reality it was very disappointing.	anecdotes	3	conflict
1780	Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.	anecdotes	4	none
742	The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.	anecdotes	4	none
1471	A large is $20, and toppings are about $3 each.	anecdotes	4	none
1789	In any event, this is a place I'll be sure to stop by again when I'm in this part of town.	anecdotes	0	positive
2751	I definitely wouldn't go back.	anecdotes	2	negative
1189	It is not worth for that bucks.	anecdotes	4	none
3352	brick oven gallery is My pick for best pizza restaurant anywhere.	anecdotes	0	positive
3315	Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.	anecdotes	4	none
3393	For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic.	anecdotes	4	none
2157	Growing up in NY, I have eaten my share of bagels.	anecdotes	1	neutral
3018	Oh, don't even let me start with how expensive the bills were!	anecdotes	4	none
1401	A hearty two thumbs up!	anecdotes	0	positive
257	The scallion pancakes and fried dumplings were nothing out of the ordinary.	anecdotes	4	none
813	All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!	anecdotes	4	none
2862	Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.	anecdotes	4	none
3292	Service is top notch.	anecdotes	4	none
3343	The food now is inconsistent.	anecdotes	4	none
3045	All pretty good.	anecdotes	0	positive
3135	You can also special order any kind of dumpling,etc.	anecdotes	0	positive
3391	you guys rock.	anecdotes	0	positive
3651	Chance is a joke.	anecdotes	2	negative
2018	I was pretty much full after our fondue appetizer.	anecdotes	0	positive
3551	BE CAREFUL before you request extra spice.	anecdotes	4	none
2355	The octopus eaters were floored by the Octopus salad.	anecdotes	4	none
3178	We thought that this place is using too much of MSG cooking in the foods.	anecdotes	4	none
586	I was at Rao's last Wed.	anecdotes	1	neutral
2211	And the Tom Kha soup was pathetic.	anecdotes	4	none
2317	I started out with a Bombay beer which was big enough for two.	anecdotes	4	none
175	The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.	anecdotes	4	none
1609	Service was quick.	anecdotes	4	none
2706	Tends to turn people away.	anecdotes	2	negative
1860	We thought this a prelude to what the evening will be like.	anecdotes	1	neutral
961	I was turned on to this restaurant by a fellow foodie friend of mine, and have been going back regularly ever since.	anecdotes	0	positive
1057	Drawbacks: service is slow and they don't toast!	anecdotes	4	none
3188	Went there for an office lunch.	anecdotes	1	neutral
65	I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!	anecdotes	0	positive
2735	Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.	anecdotes	3	conflict
2882	The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.	anecdotes	4	none
1948	We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.	anecdotes	4	none
2041	The best thing I tasted were the lambchops.	anecdotes	4	none
1046	it's delicious!	anecdotes	4	none
1656	The spicy tuna and salmon are the best we've ever had.	anecdotes	4	none
3440	Even though its good seafood, the prices are too high.	anecdotes	4	none
870	In addition, the food is very good and the prices are reasonable.	anecdotes	4	none
2986	Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.	anecdotes	4	none
288	If you live outside the neighborhood, don't bother!	anecdotes	2	negative
284	Been going here since it opened have seen the quality value decrease considerably.	anecdotes	2	negative
3418	Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.	anecdotes	4	none
3358	I never had anything I didn't like here.	anecdotes	0	positive
83	Reasonable prices.	anecdotes	4	none
2940	they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.	anecdotes	4	none
2141	Try the crunchy tuna, it is to die for.	anecdotes	4	none
1854	It won't break the bank but I also wouldnt come back for the food.	anecdotes	4	none
396	All in all, this midtown gem instantly became one of my favorite sushi restaurants in the city.	anecdotes	0	positive
3471	I've been to Joya twice and I will never go again.	anecdotes	2	negative
3577	So rushing us out was absolutely unnecessary!	anecdotes	2	negative
2283	However it is the ONLY Taiwanese restaurant in town.	anecdotes	1	neutral
614	It is a lot of fun with live entertainment and all kinds of Disney type special effects.	anecdotes	4	none
3012	if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).	anecdotes	4	none
2621	No refills on fountain drinks, though.	anecdotes	4	none
605	Wow over 100 beers to choose from.	anecdotes	4	none
2017	Be careful of portions - they're HUGE.	anecdotes	4	none
2974	The Steak Tartare is a great bet, they fix it for you at the table.	anecdotes	4	none
2456	My first time there I happened not to like the Crab Croquette apt that i ordered and they were happy to change it for me without making no big deal.	anecdotes	4	none
25	Great for large groups and celebrations - our SUPER HAPPY waiter was the entertainment of the evening.	anecdotes	0	positive
520	Did I mention the wine?	anecdotes	4	none
3383	Plus, on Wednesday nights the house wine is unlimited!	anecdotes	4	none
2186	It is by far my favorite restaurant in Brooklyn.	anecdotes	0	positive
3478	Now it's so crowded and loud you can't even talk to the person next to you.	anecdotes	4	none
1283	Love Pizza 33..	anecdotes	0	positive
3411	Even my Indian friend couldn't believe how good and tasty everything was.	anecdotes	4	none
3221	I'm from England, and Haru's was the best I had in NYC.	anecdotes	0	positive
1923	Less = More in their case.	anecdotes	0	positive
756	Ruby Foo's is a tourist trap.	anecdotes	2	negative
1194	I've been here a couple of times and have not been impressed.	anecdotes	2	negative
3372	I've been many time and have never been disappointed.	anecdotes	0	positive
123	Ciao Bella	anecdotes	1	neutral
2522	like saying her bread comes from a special bakery when we have seen her buying it dowtown manhathan.	anecdotes	4	none
2386	The dim sum servings here are a bit larger than I'm used to.	anecdotes	4	none
3332	However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.	anecdotes	4	none
717	We won't go to this place again for a good meal.	anecdotes	4	none
680	It's a much more grown up restaurant compared to the rest of the street.	anecdotes	4	none
1345	Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.	anecdotes	4	none
3013	We were treated with attitude ever since the moment we stepped into the restaurant!	anecdotes	4	none
1159	After dinner, take your date to the HUGE dance floor, probably one of the biggest you'll see in NY.	anecdotes	4	none
3547	Taj Mahal offeres gret value and great food.	anecdotes	4	none
792	Has the chef and owner changed???	anecdotes	4	none
2015	My boyfriend and I recently had an early dinner at Artisanal and was satisfied with our experience.	anecdotes	0	positive
92	I absolutely Loved this place.	anecdotes	0	positive
548	I wish I lived there as I would eat at this place as often as possible!	anecdotes	0	positive
3692	But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.	anecdotes	4	none
1209	Outstanding Bagels, but you get what you pay for.	anecdotes	4	none
443	Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!	anecdotes	4	none
400	If you're in town, it's worth searching for another place.	anecdotes	2	negative
1486	I have tried the various slice joints around the village but this is by far the best one.	anecdotes	0	positive
1377	I found it on a cold night, the perfect spot to warm up.	anecdotes	4	none
1439	They even have a section in the menu called American Chinese food!	anecdotes	4	none
2741	Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.	anecdotes	4	none
370	kalbi and nebbiolo do work together.	anecdotes	4	none
599	Best Italian food I ever had (and being Italian, that means alot).	anecdotes	4	none
803	I will recommend Scopa to all of my friends for a place to go for wonderful Italian food.	anecdotes	4	none
1750	Located at the end of a magnificent block.	anecdotes	4	none
737	This restaurant is not worth the time, effort, or money to say the least.	anecdotes	2	negative
847	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.	anecdotes	4	none
81	Keep up the good work guys!	anecdotes	0	positive
2144	Hurley's is terrific!	anecdotes	0	positive
1007	They don't walk around with the trays of Dim Sum.	anecdotes	4	none
3687	Took my sister here before attending a show one evening.	anecdotes	1	neutral
1161	Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).	anecdotes	4	none
3123	We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.	anecdotes	4	none
2301	Really.	anecdotes	1	neutral
3405	I really loved the different and inovated touch that's the cheff gives to the food.	anecdotes	4	none
3576	Our friends have not arrived yet.	anecdotes	1	neutral
3702	They came out over cooked and the cheese was almost non existant.	anecdotes	4	none
1911	I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.	anecdotes	4	none
703	The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!	anecdotes	0	positive
619	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.	anecdotes	0	positive
907	Never once did I leave feeling unwelcome or impressed.	anecdotes	3	conflict
1000	The food is good, especially their more basic dishes, and the drinks are delicious.	anecdotes	4	none
3241	But the main hit was the whole grilled fish.	anecdotes	4	none
1866	I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.	anecdotes	4	none
2570	On a hot day it was fabulous to stop in and enjoy lunch.	anecdotes	0	positive
280	The food is delicious and beautifully prepared along with the friendly and personable service.	anecdotes	4	none
1021	I usually go there later at night when I get off work so I don't have to deal with crowds or lines.	anecdotes	1	neutral
1729	Pizza here is consistently good.	anecdotes	4	none
610	We had a great tiem watching the shows and characters and ar food was just what we were looking for.	anecdotes	4	none
3211	After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.	anecdotes	4	none
2984	Wouldn't recomend it for dinner!	anecdotes	2	negative
1429	Sauce was watery and the food didn't have much flavor.	anecdotes	4	none
1855	My husband and I enjoy Sangria.	anecdotes	4	none
3409	But after last night, Spice Grill is the only place I'm eating indian cuisine.	anecdotes	4	none
579	We both opted for a pasta dish and they were served timely and fresh.	anecdotes	4	none
3670	First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...	anecdotes	4	none
685	Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!	anecdotes	4	none
428	In an area sadly lacking in decent Thai food, this is one of the best spots.	anecdotes	4	none
3378	Tell them Herky sent you and get a free confused look from the waiter.	anecdotes	1	neutral
779	Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.	anecdotes	4	none
916	The food was average or above including some surprising tasty dishes.	anecdotes	4	none
2194	They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.	anecdotes	4	none
1066	Other apetizers and food	anecdotes	4	none
127	The noodle and rices dishes taste great.	anecdotes	4	none
427	The food's as good as ever.	anecdotes	4	none
2298	The crust is thin, the ingredients are fresh and the staff is friendly.	anecdotes	4	none
269	Your friends will thank you for introducing them to this gem!	anecdotes	0	positive
3169	Also a little more expensive than your average bagel place.	anecdotes	4	none
3335	the food was undercooked-the sauce watery, and the vegetables raw.	anecdotes	4	none
2356	And the fried clams had just enough kick to them to make 'em worth eating.	anecdotes	4	none
1199	The sauces used are also not that exciting.	anecdotes	4	none
2444	The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.	anecdotes	4	none
720	I absolutely love this place!!!	anecdotes	0	positive
340	The rice was poor quality and was cooked so badly it was hard.	anecdotes	4	none
228	We had champagne and caviar and felt like princesses!	anecdotes	4	none
651	The shrimp scampi was excellent and the antipasti were plentiful.	anecdotes	4	none
2664	I am surprised to say the least and find such practice not worth the effort.	anecdotes	2	negative
1930	When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.	anecdotes	4	none
2090	I got the $10 10-piece dim sum combo, every bite of which was great.	anecdotes	4	none
977	There are other Vietnamese restaurants in the chinatown area and you can forget about those.	anecdotes	1	neutral
2433	There is also very limited seating and there can be a substantial wait in getting food at peak times.	anecdotes	4	none
1949	If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!	anecdotes	4	none
2757	No thanks!!!	anecdotes	2	negative
301	There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.	anecdotes	4	none
336	I would definently recommend this restaurant.	anecdotes	0	positive
942	The prices are wonderfully low.	anecdotes	4	none
2887	If you like spicy food get the chicken vindaloo.	anecdotes	4	none
80	I lOVE THIS PLACE!	anecdotes	0	positive
2398	I have never been disappointed but their true strength lays in their amazingly delicious and cheap lunch specials.	anecdotes	4	none
53	So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.	anecdotes	4	none
1475	A big disappointment, all around.	anecdotes	2	negative
1560	And its absolutely DELICIOUS.	anecdotes	4	none
2025	No free drink.	anecdotes	4	none
1760	I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.	anecdotes	4	none
259	This is my first time writing a review for a restaurant because the food and service was excellent.	anecdotes	0	positive
2829	Definitely Highly NOT recommended.	anecdotes	2	negative
1211	While they keep the capex to a minimum, they do put some cash into the bagels, because they among the best in the city.	anecdotes	4	none
177	I had a huge group for my birthday and we were well taken care of.	anecdotes	4	none
1312	The two star chefs left quite some time ago to open their own place.	anecdotes	1	neutral
1565	Don't waste money on decor.	anecdotes	4	none
2959	They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?	anecdotes	4	none
3339	go to any corned indian restaurant, and the little india strip along east 6 st rules supreme!	anecdotes	0	positive
1659	I have never before eaten 40 pieces of relatively good nigiri.	anecdotes	1	neutral
839	Given the incredible architecture surrounding it, this place has no character.	anecdotes	4	none
457	I'd call it an 'italian dinner'.	anecdotes	1	neutral
1306	my first time here was with my gf for our 12 month anniversary.	anecdotes	1	neutral
3086	While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.	anecdotes	4	none
2466	I have walked by this place for eons and finally went thanks to a girls' night.	anecdotes	1	neutral
531	Have frequented 'ino for several years and the food remains excellent.	anecdotes	0	positive
450	Their eggplant is so delicate, sweet tender!	anecdotes	4	none
121	I pray it stays open forever.	anecdotes	0	positive
3263	Each bite of food at Kai was indeed delicious, fresh, and elegant.	anecdotes	4	none
2939	all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.	anecdotes	4	none
1678	If you want to save some money, don't go here.	anecdotes	4	none
2606	My friend got the mushroom pizza which tasted better.	anecdotes	4	none
2019	I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).	anecdotes	4	none
